Date,soybean_close,soybean_meal_close,Spread,GARCH_Vol,Dynamic_Z,Position,Holding_State,Trade_Signal,Ret_ZS,Ret_ZM,Spread_Return,Strategy_Return,Cumulative_Return,Position_Change,Transaction_Cost
2023-01-25,15.025,465.5,0.023481289103771896,0.02456593332974263,0.9558476280379087,0,0,0.0,0.009405441719852137,0.012396721092558405,3.736384240451453e-05,0.0,1.0,0.0,0.0
2023-01-26,15.235,477.1000061035156,0.01876064641488595,0.02473037183112391,0.7586075350179377,0,0,0.0,0.013976705490848618,0.024919454572536193,-0.004854676562198686,-0.0,1.0,0.0,0.0
2023-01-27,15.095,473.5,0.015252553748749786,0.02120972104305804,0.7191303326331093,0,0,0.0,-0.00918936659008851,-0.007545600623477089,-0.0034872318283986894,-0.0,1.0,0.0,0.0
2023-01-30,15.3525,488.7000122070313,0.008289844610712915,0.01800315806230303,0.460466134998342,0,0,0.0,0.01705862868499497,0.03210139853649685,-0.007200076437072274,-0.0,1.0,0.0,0.0
2023-01-31,15.38,484.2000122070313,0.017070187730917397,0.012967085152205413,1.3164244339071174,0,0,0.0,0.001791239211854867,-0.009208102900749693,0.008749710281237609,0.0,1.0,0.0,0.0
2023-02-01,15.2025,484.7000122070313,0.004682165308800723,0.01797811594363721,0.2604369291798804,0,0,0.0,-0.011540962288686618,0.0010326311181219072,-0.012321311274601038,-0.0,1.0,0.0,0.0
2023-02-02,15.3425,491.7999877929688,0.0028598365973007134,0.011388582940335274,0.25111434954492423,0,0,0.0,0.009209011675711087,0.014648185283941961,-0.0018604751247643329,-0.0,1.0,0.0,0.0
2023-02-03,15.32,496.5,-0.005795407789713547,0.009209619905252556,-0.6292776302752985,0,0,0.0,-0.0014665145836727511,0.009556755436540776,-0.008688458879812294,-0.0,1.0,0.0,0.0
2023-02-06,15.2125,489.0,-0.001334761174742738,0.009889542395293105,-0.1349669298528932,0,0,0.0,-0.007016971279373396,-0.015105740181268867,0.004398285170944278,0.0,1.0,0.0,0.0
2023-02-07,15.1525,481.3999938964844,0.006550425626267398,0.008604575863765479,0.7612723427602907,0,0,0.0,-0.003944124897288459,-0.015541934772015598,0.007800759433282949,0.0,1.0,0.0,0.0
2023-02-08,15.1975,481.8999938964844,0.008731350935331061,0.01017623605726274,0.8580137966728406,0,0,0.0,0.00296980696254745,0.001038637321020719,0.002184919149302504,0.0,1.0,0.0,0.0
2023-02-09,15.1925,495.5,-0.012629118056665778,0.011659956063909389,-1.0831188374505285,0,0,0.0,-0.0003290014805066299,0.02822163576627279,-0.021655808763935,-0.0,1.0,0.0,0.0
2023-02-10,15.425,499.3999938964844,-0.0033660516702527232,0.014481184047824525,-0.2324431247566664,0,0,0.0,0.015303603751851247,0.007870825219948197,0.009355700022330753,0.0,1.0,0.0,0.0
2023-02-13,15.4275,504.0,-0.010132837928305882,0.01006492553642548,-1.0067474311294828,0,0,0.0,0.00016207455429495532,0.009211065598188739,-0.0067986353958473895,-0.0,1.0,0.0,0.0
2023-02-14,15.375,501.0,-0.009030060096026027,0.012537676013659958,-0.7202339641084728,0,0,0.0,-0.003403014098201318,-0.005952380952380931,0.0010951405268643253,0.0,1.0,0.0,0.0
2023-02-15,15.2575,491.1000061035156,-0.0016193892865281612,0.01223188525975275,-0.1323908172893452,0,0,0.0,-0.00764227642276416,-0.01976046685925026,0.007290510323829904,0.0,1.0,0.0,0.0
2023-02-16,15.265,491.3999938964844,-0.0015894198347590205,0.00915061358377397,-0.17369543803897564,0,0,0.0,0.0004915615271179341,0.0006108486850751049,2.9949298336309684e-05,0.0,1.0,0.0,0.0
2023-02-17,15.2725,491.1000061035156,-0.0006367491812562243,0.008497195982033409,-0.07493638873371589,0,0,0.0,0.0004913200131018147,-0.0006104757767496638,0.0009526504387995594,0.0,1.0,0.0,0.0
2023-02-21,15.4875,497.7000122070313,0.0032544189158771886,0.00827421940487649,0.3933203552662824,0,0,0.0,0.014077590440333854,0.013439230343085251,0.003921698771321813,0.0,1.0,0.0,0.0
2023-02-22,15.395,492.6000061035156,0.005047569406273489,0.008726181316878785,0.5784396659865559,0,0,0.0,-0.005972558514931503,-0.010247148841527887,0.0017711091575513165,0.0,1.0,0.0,0.0
2023-02-23,15.3425,493.1000061035156,0.0008648901380858831,0.009468977582396055,0.09133933738462068,0,0,0.0,-0.0034101981162715234,0.0010150223179148377,-0.00417724030836227,-0.0,1.0,0.0,0.0
2023-02-24,15.29,497.1000061035156,-0.008668230605031635,0.008472183522216174,-1.023140089246341,0,0,0.0,-0.003421867361903197,0.008111944738366628,-0.009551982694754227,-0.0,1.0,0.0,0.0
2023-02-27,15.1825,498.7000122070313,-0.018152220302009248,0.011381218376094515,-1.5949276871918008,0,0,0.0,-0.007030739045127521,0.003218680514726291,-0.009463063649306885,-0.0,1.0,0.0,0.0
2023-02-28,14.905,487.6000061035156,-0.019588869230043215,0.01864623461105044,-1.0505536178566655,0,0,0.0,-0.018277622262473203,-0.0222578821572349,-0.001457563806758131,-0.0,1.0,0.0,0.0
2023-03-01,15.0425,490.3999938964844,-0.01473312037871688,0.020735566751363278,-0.7105241228937347,0,0,0.0,0.009225092250922495,0.005742386706152569,0.0048856281729616115,0.0,1.0,0.0,0.0
2023-03-02,15.1975,489.2999877929688,-0.002784731322975187,0.01754745702160545,-0.15869714452336106,0,0,0.0,0.010304138274887853,-0.002243079358087763,0.011999210863435111,0.0,1.0,0.0,0.0
2023-03-03,15.305,498.1000061035156,-0.009206348209064963,0.01074470760384174,-0.8568263138005969,0,0,0.0,0.007073531830893209,0.01798491422458448,-0.006517487586028398,-0.0,1.0,0.0,0.0
2023-03-06,15.41,507.8999938964844,-0.017092903135182524,0.012041299912477628,-1.4195230796859601,0,0,0.0,0.0068605031035609,0.019674739355317605,-0.008007500227557085,-0.0,1.0,0.0,0.0
2023-03-07,15.2525,501.5,-0.017783255270594545,0.017883596716016813,-0.9943891909991237,0,0,0.0,-0.010220635950681456,-0.012600893824363357,-0.0006982667862298706,-0.0,1.0,0.0,0.0
2023-03-08,15.2675,498.3999938964844,-0.012114522499758973,0.01923309796963746,-0.6298788951672629,0,0,0.0,0.0009834453368300355,-0.0061814678036203885,0.005654718599242354,0.0,1.0,0.0,0.0
2023-03-09,15.2,498.8999938964844,-0.01730321669928614,0.015490496555835707,-1.1170214354921715,0,0,0.0,-0.0044211560504340275,0.0010032102851587066,-0.00517927200776284,-0.0,1.0,0.0,0.0
2023-03-10,15.13,498.7999877929688,-0.02176762108781327,0.018499965410630002,-1.1766303668495341,0,0,0.0,-0.004605263157894668,-0.00020045320653239163,-0.004453782678858417,-0.0,1.0,0.0,0.0
2023-03-13,15.0,492.2000122070313,-0.020331137209489203,0.02242186007258522,-0.9067551551776784,0,0,0.0,-0.008592200925313986,-0.013231707593138298,0.0014068678815613751,0.0,1.0,0.0,0.0
2023-03-14,14.9975,492.2000122070313,-0.02049781776658799,0.021935364770057076,-0.9344644131274528,0,0,0.0,-0.0001666666666666483,0.0,-0.0001666666666666483,-0.0,1.0,0.0,0.0
2023-03-15,14.8925,478.3999938964844,-0.006033316719311621,0.021976737180668525,-0.27453195939471525,0,0,0.0,-0.007001166861143604,-0.028037419683651477,0.014186430175043604,0.0,1.0,0.0,0.0
2023-03-16,14.915,474.0,0.0024588465016117667,0.013012179869628186,0.1889649948162011,0,0,0.0,0.0015108275977839813,-0.009197311773871841,0.008461143920744476,0.0,1.0,0.0,0.0
2023-03-17,14.765,466.0,0.005214062418818166,0.009484657470599378,0.5497365018168301,0,0,0.0,-0.010056989607777345,-0.016877637130801704,0.0026972716075987155,0.0,1.0,0.0,0.0
2023-03-20,14.86,462.7000122070313,0.016998057412374923,0.009667489253588665,1.7582701119698767,0,0,0.0,0.006434134778191547,-0.007081518869031522,0.011785567609533159,0.0,1.0,0.0,0.0
2023-03-21,14.67,460.6000061035156,0.00756718478029228,0.017556190130545005,0.4310265908505155,0,0,0.0,-0.012786002691789977,-0.004538590983602653,-0.009356234975728817,-0.0,1.0,0.0,0.0
2023-03-22,14.485,451.6000061035156,0.009788371179393796,0.012490277342639721,0.783679249937704,0,0,0.0,-0.012610770279481986,-0.019539730527005972,0.002155208233272893,0.0,1.0,0.0,0.0
2023-03-23,14.195,438.2999877929688,0.012154571543261383,0.012692048814017438,0.9576524421996825,0,0,0.0,-0.020020711080428022,-0.029450881600515677,0.002235024959220261,0.0,1.0,0.0,0.0
2023-03-24,14.2825,445.1000061035156,0.006665636084476567,0.01429864460279539,0.46617258276168594,0,0,0.0,0.006164142303628051,0.015514530002129101,-0.005560032517017838,-0.0,1.0,0.0,0.0
2023-03-27,14.4225,446.0,0.014893646363757007,0.011290300331966641,1.3191541345971178,0,0,0.0,0.00980220549623656,0.0020220037837408444,0.008274197503385225,0.0,1.0,0.0,0.0
2023-03-28,14.6775,457.8999938964844,0.012521149790134967,0.01610039004271989,0.7776923265158195,0,0,0.0,0.017680707228289183,0.026681600664763216,-0.0024823109646832375,-0.0,1.0,0.0,0.0
2023-03-29,14.7725,458.2000122070313,0.018477815446483525,0.015129787570520453,1.221287170117743,0,0,0.0,0.006472491909385258,0.000655204879986826,0.005977360148690498,0.0,1.0,0.0,0.0
2023-03-30,14.745,459.8999938964844,0.013815993525153392,0.019357546776977475,0.7137264698016991,0,0,0.0,-0.0018615671010324686,0.0037101301705879663,-0.004665275284352021,-0.0,1.0,0.0,0.0
2023-03-31,15.055,466.0,0.02466470915662944,0.01663993527324335,1.4822599217852577,0,0,0.0,0.02102407595795186,0.013263766437206392,0.01100078060393968,0.0,1.0,0.0,0.0
2023-04-03,15.22,464.2000122070313,0.03848950600738643,0.024524183922086742,1.5694510418641239,0,0,0.0,0.010959814015277347,-0.003862634748859839,0.013878768379845247,0.0,1.0,0.0,0.0
2023-04-04,15.175,457.3999938964844,0.04668039786280742,0.037042948705290644,1.260169600271058,0,0,0.0,-0.002956636005256197,-0.014648897310916342,0.008113388866867124,0.0,1.0,0.0,0.0
2023-04-05,15.11,450.6000061035156,0.053706732993460626,0.04557321873450595,1.1784713585041637,0,0,0.0,-0.004283360790774404,-0.014866611026907228,0.006951188154381055,0.0,1.0,0.0,0.0
2023-04-06,14.925,454.2999877929688,0.035207806773768,0.0526926194314679,0.6681734017713682,0,0,0.0,-0.012243547319655823,0.00821123310993288,-0.018448693879733215,-0.0,1.0,0.0,0.0
2023-04-10,14.8725,450.7000122070313,0.03769612766781938,0.03940045529171209,0.9567434535648318,0,0,0.0,-0.0035175879396984744,-0.00792422558368644,0.002470669909467753,0.0,1.0,0.0,0.0
2023-04-11,14.9725,457.7999877929688,0.03258568793619787,0.038575002874512675,0.8447358524431356,0,0,0.0,0.00672381912926534,0.01575321809105268,-0.005180729887812013,-0.0,1.0,0.0,0.0
2023-04-12,15.0425,460.2000122070313,0.033298661553238684,0.03439453204768522,0.9681382350855304,0,0,0.0,0.004675237936216492,0.00524251742695081,0.0007135200623641057,0.0,1.0,0.0,0.0
2023-04-13,15.01,463.6000061035156,0.025573205239551644,0.03418172169738304,0.7481543927469732,0,0,0.0,-0.002160545122153912,0.007388078675136578,-0.0077436421263235595,-0.0,1.0,0.0,0.0
2023-04-14,15.005,459.7000122070313,0.03162410383376901,0.028173484933084737,1.1224775319375608,0,0,0.0,-0.0003331112591604679,-0.008412411227651018,0.006024063588070467,0.0,1.0,0.0,0.0
2023-04-17,15.17,465.7000122070313,0.03276097313298365,0.031808519587274875,1.0299433471933666,0,0,0.0,0.010996334555148257,0.013051990081953235,0.0011330764701688156,0.0,1.0,0.0,0.0
2023-04-18,15.1925,461.1000061035156,0.04174459044312906,0.03331020634030288,1.2532072007197748,0,0,0.0,0.0014831905075807228,-0.009877616454668892,0.008947606259133236,0.0,1.0,0.0,0.0
2023-04-19,15.065,454.3999938964844,0.044377986607806896,0.04091680952622641,1.0845905905581905,0,0,0.0,-0.008392298831660483,-0.014530496895129308,0.002588252032978638,0.0,1.0,0.0,0.0
2023-04-20,14.975,451.2999877929688,0.043559089829738884,0.04424799769214609,0.9844307562299145,0,0,0.0,-0.0059741121805508834,-0.006822196622260024,-0.000818646571910474,-0.0,1.0,0.0,0.0
2023-04-21,14.835,445.7000122070313,0.043601874937720275,0.04413936598086075,0.9878228644386615,0,0,0.0,-0.009348914858096746,-0.012408543623773527,2.8097187693042897e-05,0.0,1.0,0.0,0.0
2023-04-24,14.6525,439.5,0.04180959064346679,0.044155018478581144,0.9468819645890968,0,0,0.0,-0.012301988540613484,-0.01391072927355308,-0.0017897898556754836,-0.0,1.0,0.0,0.0
2023-04-25,14.4525,434.7999877929688,0.03619090001409875,0.042716050303536444,0.8472435947829783,0,0,0.0,-0.013649547858727185,-0.0106939981957479,-0.005568200608026449,-0.0,1.0,0.0,0.0
2023-04-26,14.36,426.0,0.04522148104994406,0.038004805651908585,1.189888496316335,0,0,0.0,-0.006400276768725233,-0.020239162925549503,0.008894255797205779,0.0,1.0,0.0,0.0
2023-04-27,14.2675,427.8999938964844,0.0353961973669179,0.04449460377564467,0.7955166326549687,0,0,0.0,-0.006441504178272939,0.004460079569212239,-0.009811941605398304,-0.0,1.0,0.0,0.0
2023-04-28,14.4425,435.2999877929688,0.034630229252601286,0.03774628642384151,0.9174473182275212,0,0,0.0,0.01226563868932895,0.0172937462071443,-0.0008030719843825276,-0.0,1.0,0.0,0.0
2023-05-01,14.5475,435.2999877929688,0.041874138128005445,0.03583888070028649,1.168399718679571,0,0,0.0,0.007270209451272214,0.0,0.007270209451272214,0.0,1.0,0.0,0.0
2023-05-02,14.395,429.7999877929688,0.040944853876856424,0.04139375413437172,0.9891553625201985,0,0,0.0,-0.010482900842069043,-0.0126349647466929,-0.0009347846231055005,-0.0,1.0,0.0,0.0
2023-05-03,14.48,427.7999877929688,0.05035699666069782,0.041533730534332174,1.2124361576206657,0,0,0.0,0.00590482806530046,-0.004653327261059381,0.009421300836235227,0.0,1.0,0.0,0.0
2023-05-04,14.485,427.2999877929688,0.051585985614783336,0.04929654433189868,1.0464422266086348,0,0,0.0,0.00034530386740327934,-0.0011687704868331705,0.0012285320097294092,0.0,1.0,0.0,0.0
2023-05-05,14.69,428.8999938964844,0.06281498109197114,0.05152882254442301,1.2190261292661662,0,0,0.0,0.014152571625819732,0.003744456235020399,0.011322923579658355,0.0,1.0,0.0,0.0
2023-05-08,14.6875,425.5,0.06865919032527801,0.06119930690601671,1.121894900390251,0,0,0.0,-0.00017018379850231025,-0.007927241652759154,0.0058203532638321405,0.0,1.0,0.0,0.0
2023-05-09,14.5175,416.3999938964844,0.07335419561734868,0.06755363185499066,1.0858660534315816,0,0,0.0,-0.011574468085106426,-0.021386618339637176,0.004587185036317682,0.0,1.0,0.0,0.0
2023-05-10,14.365,417.8999938964844,0.06007673500450972,0.07246528963827094,0.8290415356703621,0,0,0.0,-0.010504563457895633,0.0036023055283063155,-0.01322678963976814,-0.0,1.0,0.0,0.0
2023-05-11,14.4325,426.6000061035156,0.04919391133126361,0.06262025264233423,0.7855910708671625,0,0,0.0,0.004698920988513766,0.020818407116766524,-0.01103334060696181,-0.0,1.0,0.0,0.0
2023-05-12,14.35,428.1000061035156,0.040808768426802366,0.0521266428424111,0.7828773579410273,0,0,0.0,-0.0057162653732893975,0.00351617435194318,-0.008373403088476115,-0.0,1.0,0.0,0.0
2023-05-15,14.0075,430.8999938964844,0.011725230276173004,0.04347904351307456,0.26967544197809035,0,0,0.0,-0.023867595818815257,0.0065404993063507,-0.02881018558927208,-0.0,1.0,0.0,0.0
2023-05-16,13.64,426.8999938964844,-0.007813263369130574,0.022286108412472926,-0.3505889509519618,0,0,0.0,-0.026235945029448482,-0.009282896395122586,-0.019220953266022515,-0.0,1.0,0.0,0.0
2023-05-17,13.37,425.2999877929688,-0.02496890434139587,0.013851412434986603,-1.8026251444457853,0,0,0.0,-0.019794721407624727,-0.003747964690539507,-0.016962422056792773,-0.0,1.0,0.0,0.0
2023-05-18,13.3325,414.1000061035156,-0.007610330819701527,0.02447465063791985,-0.3109474750953317,0,0,0.0,-0.0028047868362004458,-0.026334309924563648,0.017095787225294416,0.0,1.0,0.0,0.0
2023-05-19,13.0725,409.1000061035156,-0.018124187080089005,0.014390622961922436,-1.2594442317087713,0,0,0.0,-0.019501218826176614,-0.012074377991557195,-0.010376732399314262,-0.0,1.0,0.0,0.0
2023-05-22,13.4125,412.2000122070313,0.001847386166895948,0.01898240714372053,0.09732096424383523,0,0,0.0,0.026008797093134417,0.007577624192778076,0.020282462441095724,0.0,1.0,0.0,0.0
2023-05-23,13.225,406.3999938964844,-0.0015219998049071926,0.011000372644588063,-0.13835893147274264,0,0,0.0,-0.01397949673811738,-0.01407088340316165,-0.0033462711826572587,-0.0,1.0,0.0,0.0
2023-05-24,13.245,402.2000122070313,0.007839534948915539,0.008860590315887219,0.8847644084005434,0,0,0.0,0.0015122873345936316,-0.010334600769021818,0.009322041552153909,0.0,1.0,0.0,0.0
2023-05-25,13.24,397.2000122070313,0.01691530034510036,0.010932064863407255,1.5473106459257027,0,0,0.0,-0.0003775009437523291,-0.012431625679380276,0.009016953980108293,0.0,1.0,0.0,0.0
2023-05-26,13.3725,402.2000122070313,0.01741977164815056,0.0176196413598498,0.9886564256549122,0,0,0.0,0.010007552870090697,0.012588116430857221,0.0004948394538440235,0.0,1.0,0.0,0.0
2023-05-30,12.965,392.6000061035156,0.004728948602079175,0.01891597594712682,0.24999760072107002,0,0,0.0,-0.03047298560478595,-0.023868736479734642,-0.012435620683132927,-0.0,1.0,0.0,0.0
2023-05-31,12.9975,393.3999938964844,0.005694283620955698,0.011665108311057574,0.48814665660309214,0,0,0.0,0.0025067489394523523,0.002037666277462602,0.000966904957080486,0.0,1.0,0.0,0.0
2023-06-01,13.295,401.3999938964844,0.013112081055862479,0.010284087718709851,1.2749872827326878,0,0,0.0,0.022889017118676636,0.020335536665272658,0.007521655883589768,0.0,1.0,0.0,0.0
2023-06-02,13.525,397.7999877929688,0.037071956649735505,0.014650181984014823,2.5304775524417127,-1,-1,0.0,0.01729973674313645,-0.008968625207413372,0.024077236919947214,0.0,1.0,0.0,0.0
2023-06-05,13.5,401.2000122070313,0.028790328299864498,0.0348899327184002,0.8251758045002219,0,-1,-1.0,-0.001848428835489857,0.008547070181993188,-0.008307364104831957,0.006307364104831957,1.006307364104832,1.0,0.002
2023-06-06,13.5325,396.7000122070313,0.03971882010551697,0.03074637376584831,1.2918212862433505,0,-1,-1.0,0.0024074074074074137,-0.011216350605886438,0.010883491138917397,-0.010883491138917397,0.9953552268245697,0.0,0.0
2023-06-07,13.6075,405.2000122070313,0.029224768546011415,0.038866695403417834,0.7519231630750235,0,-1,-1.0,0.005542213190467438,0.02142677020025907,-0.01064978228958698,0.01064978228958698,1.0059555432910539,0.0,0.0
2023-06-08,13.6325,404.0,0.033301624484807224,0.03188959675222481,1.044278632419016,0,-1,-1.0,0.0018372221201543582,-0.0029615305303055672,0.004075221058518439,-0.004075221058518439,1.0018560520771007,0.0,0.0
2023-06-09,13.865,397.2000122070313,0.06304042890397943,0.03375928883278555,1.8673506191504046,0,-1,-1.0,0.017054832202457293,-0.016831652952892795,0.0297743436354865,-0.0297743436354865,0.9720264457092653,0.0,0.0
2023-06-12,13.7275,397.3999938964844,0.05269349205511409,0.059204120101774456,0.8900308283364685,0,-1,-1.0,-0.00991705733862247,0.0005034785581750079,-0.010297531038675289,0.010297531038675289,0.9820359182043696,0.0,0.0
2023-06-13,13.9925,397.5,0.07162369745790009,0.05419012985512724,1.32171112432061,0,-1,-1.0,0.01930431615370609,0.0002516509940906353,0.019114146019766937,-0.019114146019766937,0.9632651402671555,0.0,0.0
2023-06-14,13.8825,389.7000122070313,0.07870730983024155,0.06901558282252968,1.1404280977041619,0,-1,-1.0,-0.00786135429694479,-0.019622610799921225,0.006967256007344087,-0.006967256007344087,0.956553825431964,0.0,0.0
2023-06-15,14.2825,394.2000122070313,0.09843705313908302,0.0771486027638532,1.2759408416039935,0,-1,-1.0,0.028813254096884622,0.011547343749143568,0.020087042164555848,-0.020087042164555848,0.937339488407845,0.0,0.0
2023-06-16,14.665,416.3999938964844,0.08346307978269474,0.0949632470765428,0.8788987566465726,0,-1,-1.0,0.02678102573078922,0.05631654236934369,-0.015776820877640853,0.015776820877640853,0.952127725617995,0.0,0.0
2023-06-20,14.7725,412.7999877929688,0.09732848155886131,0.08557173837879387,1.1373904913328368,0,-1,-1.0,0.007330378452097053,-0.00864554792575356,0.013863732365357526,-0.013863732365357526,0.9389276816523905,0.0,0.0
2023-06-21,15.1475,439.2000122070313,0.07555010757550695,0.09528228055262619,0.7929082630823389,0,-1,-1.0,0.025385005923167947,0.06395354940587561,-0.022944050357132012,0.022944050357132012,0.9604704856619283,0.0,0.0
2023-06-22,15.005,424.7000122070313,0.09146799664188965,0.07939528864632461,1.1520582417597132,0,-1,-1.0,-0.009407492985641253,-0.033014571031398265,0.015541287438105147,-0.015541287438105147,0.9455435377684398,0.0,0.0
2023-06-23,14.945,410.7000122070313,0.1127920531350588,0.08942234657391561,1.2613407884775873,0,-1,-1.0,-0.003998667110963083,-0.03296444454344716,0.0209122332282559,-0.0209122332282559,0.925770110779156,0.0,0.0
2023-06-26,15.21,414.6000061035156,0.12322621373566367,0.1088770595883618,1.1317922636922102,0,-1,-1.0,0.017731682837069274,0.009495967325460875,0.010555675507194245,-0.010555675507194245,0.915997981895512,0.0,0.0
2023-06-27,14.95,407.2999877929688,0.11940865789123745,0.12058049804107286,0.9902816776437906,0,-1,-1.0,-0.017094017094017144,-0.017607376273709452,-0.003788299322513079,0.003788299322513079,0.9194680564297502,0.0,0.0
2023-06-28,14.51,401.7999877929688,0.09980945540259833,0.11936760373864198,0.8361519564481947,0,-1,-1.0,-0.02943143812709026,-0.013503560434172335,-0.0192269328530235,0.0192269328530235,0.937146607011225,0.0,0.0
2023-06-29,14.83,403.0,0.11936997138856764,0.10335772793826326,1.1549206215123913,0,-1,-1.0,0.022053756030324,0.002986590949449086,0.01979681918439347,-0.01979681918439347,0.9185940850829559,0.0,0.0
2023-06-30,15.5725,419.2000122070313,0.13844140215091594,0.11649309315144699,1.188408672185698,0,-1,-1.0,0.050067430883344644,0.04019854145665347,0.019689796014089215,-0.019689796014089215,0.9005071549279235,0.0,0.0
2023-07-03,15.62,418.6000061035156,0.14256941153441538,0.13451903047246022,1.0598456666962321,0,-1,-1.0,0.0030502488360892865,-0.0014313122281575108,0.004131877140881243,-0.004131877140881243,0.8967863699992769,0.0,0.0
2023-07-05,15.4725,417.8999938964844,0.1343462972046363,0.14082247656210894,0.9540117492919084,0,-1,-1.0,-0.00944302176696532,-0.0016722699398579177,-0.008179304134557853,0.008179304134557853,0.9041214584632271,0.0,0.0
2023-07-06,15.2575,415.6000061035156,0.124523791018599,0.13516519828324308,0.9212711008469454,0,-1,-1.0,-0.013895621263532054,-0.00550367989126721,-0.009736545533024263,0.009736545533024263,0.9129244782109387,0.0,0.0
2023-07-07,14.855,409.6000061035156,0.1087784981601021,0.12616597368527688,0.8621856985897947,0,-1,-1.0,-0.026380468621989173,-0.014436958402030298,-0.015470603859049688,0.015470603859049688,0.9270479711665698,0.0,0.0
2023-07-10,15.08,412.2999877929688,0.11884637687573729,0.11181957049079153,1.0628405774955505,0,-1,-1.0,0.015146415348367581,0.006591752073291879,0.010165094375639228,-0.010165094375639228,0.9176244410489167,0.0,0.0
2023-07-11,15.205,422.2999877929688,0.10899143450661519,0.11740995865397867,0.9282980400991888,0,-1,-1.0,0.008289124668435122,0.024254184564810988,-0.010039519507768192,0.010039519507768192,0.9268369495256322,0.0,0.0
2023-07-12,14.885,421.3999938964844,0.08933333171529467,0.1103214517770102,0.8097548597879382,0,-1,-1.0,-0.021045708648470884,-0.002131171968978718,-0.019435203352226805,0.019435203352226805,0.9448502141140204,0.0,0.0
2023-07-13,15.18,430.8999938964844,0.09211110178635451,0.09327632910673839,0.9875077918316181,0,-1,-1.0,0.019818609338259963,0.022543901607966488,0.002782408850396826,-0.002782408850396826,0.9422212545159702,0.0,0.0
2023-07-14,14.9575,430.0,0.07892518915593039,0.09224743948151667,0.8555813537972984,0,-1,-1.0,-0.014657444005270137,-0.002088637524326753,-0.013079081562527278,0.013079081562527278,0.9545446431537312,0.0,0.0
2023-07-17,14.84,434.3999938964844,0.06334524412983766,0.08143244214909022,0.7778870737274747,0,-1,-1.0,-0.007855590840715299,0.010232543945312589,-0.015588221739512931,0.015588221739512931,0.9694242967114758,0.0,0.0
